GroupCode,GroupName,UnitCode,UnitName,SiteCode,SiteName,PlotType,CommunityType,PlotName,Label,BoltLatitude,BoltLongitude,LatLong_Datum,BM_UTM_E,BM_UTM_N,BM_UTM_Datum,BM_UTM_Zone,Bolt_NAVD88_Elev,Bolt_MLLW_Elev,Notes,IsBoltCUI
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B1,B1 bolt 02,44.22514047,-68.31847205,WGS84,554491.3352,4897126.102,NAD83,19,2.73628211,0.915282011,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B1,B1 bolt 03,44.22513905,-68.31846287,WGS84,554491.3352,4897126.102,NAD83,19,2.791817904,0.970817983,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B1,B1 bolt 04,44.22514344,-68.31846155,WGS84,554491.3352,4897126.102,NAD83,19,2.768488884,0.947489023,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B1,B1 label,44.22514589,-68.31847132,WGS84,554491.3352,4897126.102,NAD83,19,2.792273998,0.971274018,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B2,B2 bolt 01,44.22517162,-68.31846738,WGS84,554491.3352,4897126.102,NAD83,19,2.548608065,0.727608025,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B2,B2 bolt 02,44.22516779,-68.31846966,WGS84,554491.3352,4897126.102,NAD83,19,2.502145052,0.681145012,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B2,B2 bolt 03,44.2251649,-68.31846075,WGS84,554491.3352,4897126.102,NAD83,19,2.604815006,0.783815026,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B2,B2 bolt 04,44.22516907,-68.31845802,WGS84,554491.3352,4897126.102,NAD83,19,2.636678934,0.815679014,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B2,B2 label,44.22517215,-68.3184677,WGS84,554491.3352,4897126.102,NAD83,19,2.505846977,0.684846997,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B3,B3 bolt 01,44.22519501,-68.31854146,WGS84,554491.3352,4897126.102,NAD83,19,2.345710993,0.524711013,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B3,B3 bolt 02,44.22519103,-68.31854473,WGS84,554491.3352,4897126.102,NAD83,19,2.307399988,0.486400008,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B3,B3 bolt 03,44.225188,-68.3185362,WGS84,554491.3352,4897126.102,NAD83,19,2.404212952,0.583212972,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B3,B3 bolt 04,44.22519175,-68.31853304,WGS84,554491.3352,4897126.102,NAD83,19,2.441243887,0.620244026,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B3,B3 label,44.2251954,-68.3185422,WGS84,554491.3352,4897126.102,NAD83,19,2.308486938,0.487486988,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B4,B4 bolt 01,44.22520162,-68.31857463,WGS84,554491.3352,4897126.102,NAD83,19,2.768553019,0.947552979,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B4,B4 bolt 02,44.22519728,-68.31857502,WGS84,554491.3352,4897126.102,NAD83,19,2.785494089,0.96449399,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B4,B4 bolt 03,44.22519712,-68.31856562,WGS84,554491.3352,4897126.102,NAD83,19,2.944879055,1.123878956,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B4,B4 bolt 04,44.22520154,-68.31856571,WGS84,554491.3352,4897126.102,NAD83,19,2.901057959,1.080057979,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B4,B4 label,44.22520264,-68.3185726,WGS84,554491.3352,4897126.102,NAD83,19,2.759329081,0.938328981,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B5,B5 bolt 01,44.22520514,-68.31859031,WGS84,554491.3352,4897126.102,NAD83,19,2.64636898,0.825369,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B5,B5 bolt 02,44.22520066,-68.31859189,WGS84,554491.3352,4897126.102,NAD83,19,2.60167098,0.780671,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B5,B5 bolt 03,44.22519862,-68.31858294,WGS84,554491.3352,4897126.102,NAD83,19,2.665419102,0.844419003,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B5,B5 bolt 04,44.22520306,-68.31858165,WGS84,554491.3352,4897126.102,NAD83,19,2.744889021,0.923888981,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Barnacle,B5,B5 label,44.22520581,-68.31859111,WGS84,554491.3352,4897126.102,NAD83,19,2.622193098,0.801192999,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F1,F1 bolt 01,44.22507827,-68.31717956,WGS84,554491.3352,4897126.102,NAD83,19,3.263099909,1.442100048,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F1,F1 bolt 02,44.22508497,-68.31717693,WGS84,554491.3352,4897126.102,NAD83,19,3.179105043,1.358104944,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F1,F1 bolt 03,44.22508353,-68.31717099,WGS84,554491.3352,4897126.102,NAD83,19,3.123629093,1.302628994,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F1,F1 bolt 04,44.22507722,-68.3171736,WGS84,554491.3352,4897126.102,NAD83,19,3.207349062,1.386348963,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F1,F1 label,44.22507756,-68.31717997,WGS84,554491.3352,4897126.102,NAD83,19,3.251108885,1.430109024,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F2,F2 bolt 01,44.22506419,-68.31717128,WGS84,554491.3352,4897126.102,NAD83,19,3.1625669,1.341567039,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F2,F2 bolt 02,44.22506988,-68.31716586,WGS84,554491.3352,4897126.102,NAD83,19,3.150777102,1.329777002,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F2,F2 bolt 03,44.22506741,-68.31716094,WGS84,554491.3352,4897126.102,NAD83,19,3.078053951,1.257053971,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F2,F2 bolt 04,44.22506171,-68.31716606,WGS84,554491.3352,4897126.102,NAD83,19,3.084008932,1.263008952,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F2,F2 label,44.22506367,-68.31717217,WGS84,554491.3352,4897126.102,NAD83,19,3.130821943,1.309821963,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F3,F3 bolt 01,44.22504602,-68.31718616,WGS84,554491.3352,4897126.102,NAD83,19,3.052341938,1.231341958,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F3,F3 bolt 02,44.22505084,-68.31717885,WGS84,554491.3352,4897126.102,NAD83,19,3.02213192,1.201132059,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F3,F3 bolt 03,44.2250476,-68.31717424,WGS84,554491.3352,4897126.102,NAD83,19,2.943340063,1.122339964,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F3,F3 bolt 04,44.22504248,-68.31718097,WGS84,554491.3352,4897126.102,NAD83,19,2.964533091,1.143532991,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F3,F3 label,44.22504613,-68.31718613,WGS84,554491.3352,4897126.102,NAD83,19,3.059179068,1.238178968,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F4,F4 bolt 01,44.22504804,-68.31720731,WGS84,554491.3352,4897126.102,NAD83,19,3.436451912,1.615452051,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F4,F4 bolt 02,44.22505233,-68.31720025,WGS84,554491.3352,4897126.102,NAD83,19,3.339440107,1.518440008,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F4,F4 bolt 03,44.225049,-68.31719641,WGS84,554491.3352,4897126.102,NAD83,19,3.232549906,1.411550045,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F4,F4 bolt 04,44.22504469,-68.31720367,WGS84,554491.3352,4897126.102,NAD83,19,3.302494049,1.48149395,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F4,F4 label,44.22504823,-68.31720855,WGS84,554491.3352,4897126.102,NAD83,19,3.423326015,1.602326035,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F5,F5 bolt 01,44.22502949,-68.3172085,WGS84,554491.3352,4897126.102,NAD83,19,3.127338886,1.306339025,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F5,F5 bolt 02,44.22503283,-68.31720012,WGS84,554491.3352,4897126.102,NAD83,19,3.065658092,1.244657993,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F5,F5 bolt 03,44.2250289,-68.31719729,WGS84,554491.3352,4897126.102,NAD83,19,3.012265921,1.191265941,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F5,F5 bolt 04,44.22502561,-68.31720538,WGS84,554491.3352,4897126.102,NAD83,19,3.046380043,1.225379944,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Fucus,F5,F5 label,44.22502902,-68.3172092,WGS84,554491.3352,4897126.102,NAD83,19,3.102175951,1.281175971,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R1,R1 bolt 01,44.22579652,-68.3165626,WGS84,554491.3352,4897126.102,NAD83,19,0.935182989,-0.885816991,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R1,R1 bolt 02,44.22579471,-68.3165571,WGS84,554491.3352,4897126.102,NAD83,19,0.784018993,-1.036980987,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R1,R1 bolt 03,44.22580115,-68.31655306,WGS84,554491.3352,4897126.102,NAD83,19,0.740092993,-1.080906987,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R1,R1 bolt 04,44.22580285,-68.31655845,WGS84,554491.3352,4897126.102,NAD83,19,0.895112991,-0.925886989,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R1,R1 label,44.22579582,-68.31656273,WGS84,554491.3352,4897126.102,NAD83,19,0.896697998,-0.924301982,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R2,R2 bolt 01,44.22577863,-68.31656543,WGS84,554491.3352,4897126.102,NAD83,19,1.023169041,-0.797830999,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R2,R2 bolt 02,44.22577581,-68.31656103,WGS84,554491.3352,4897126.102,NAD83,19,0.914264023,-0.906736016,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R2,R2 bolt 03,44.22578131,-68.31655511,WGS84,554491.3352,4897126.102,NAD83,19,0.845884025,-0.975116014,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R2,R2 bolt 04,44.22578413,-68.31656007,WGS84,554491.3352,4897126.102,NAD83,19,0.940504014,-0.880496025,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R2,R2 label,44.22577825,-68.31656594,WGS84,554491.3352,4897126.102,NAD83,19,0.978214025,-0.842786014,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R3,R3 bolt 01,44.22577103,-68.31658792,WGS84,554491.3352,4897126.102,NAD83,19,0.612654984,-1.208345056,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R3,R3 bolt 02,44.22576916,-68.31658222,WGS84,554491.3352,4897126.102,NAD83,19,0.588391006,-1.232609034,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R3,R3 bolt 03,44.22577507,-68.31657798,WGS84,554491.3352,4897126.102,NAD83,19,0.58820802,-1.23279202,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R3,R3 bolt 04,44.22577706,-68.31658349,WGS84,554491.3352,4897126.102,NAD83,19,0.623730004,-1.197270036,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R3,R3 label,44.22577067,-68.3165881,WGS84,554491.3352,4897126.102,NAD83,19,0.59484899,-1.22615099,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R4,R4 bolt 01,44.2257443,-68.31658155,WGS84,554491.3352,4897126.102,NAD83,19,0.470836997,-1.350162983,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R4,R4 bolt 02,44.22575028,-68.31658617,WGS84,554491.3352,4897126.102,NAD83,19,0.539296985,-1.281702995,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R4,R4 bolt 03,44.22575249,-68.31658095,WGS84,554491.3352,4897126.102,NAD83,19,0.467415005,-1.353585005,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R4,R4 bolt 04,44.22574693,-68.31657605,WGS84,554491.3352,4897126.102,NAD83,19,0.436379999,-1.384619951,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R4,R4 label,44.22574379,-68.31658286,WGS84,554491.3352,4897126.102,NAD83,19,0.558273017,-1.262727022,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R5,R5 bolt 01,44.22572001,-68.31659352,WGS84,554491.3352,4897126.102,NAD83,19,0.550880015,-1.270120025,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R5,R5 bolt 02,44.22571578,-68.31659189,WGS84,554491.3352,4897126.102,NAD83,19,0.50930202,-1.31169796,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R5,R5 bolt 03,44.22571735,-68.31658278,WGS84,554491.3352,4897126.102,NAD83,19,0.508699,-1.31230104,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R5,R5 bolt 04,44.22572165,-68.31658461,WGS84,554491.3352,4897126.102,NAD83,19,0.567187011,-1.253813028,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Photoplot,Red Algae,R5,R5 label,44.22572007,-68.31659444,WGS84,554491.3352,4897126.102,NAD83,19,0.51473099,-1.30626905,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 1,44.22512915,-68.31820822,WGS84,554491.3352,4897126.102,NAD83,19,3.474237919,1.653238058,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 2,44.22521577,-68.31850778,WGS84,554491.3352,4897126.102,NAD83,19,3.547029018,1.726029038,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 3,44.22507828,-68.3177875,WGS84,554491.3352,4897126.102,NAD83,19,3.483901024,1.662901044,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 4,44.22526561,-68.31723785,WGS84,554491.3352,4897126.102,NAD83,19,2.55628705,0.735287011,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 5,44.22545088,-68.31712956,WGS84,554491.3352,4897126.102,NAD83,19,3.37409997,1.55309999,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 6,44.22501124,-68.31722911,WGS84,554491.3352,4897126.102,NAD83,19,2.248730898,0.427731007,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 7,44.22632115,-68.31643987,WGS84,554491.3352,4897126.102,NAD83,19,2.669518948,0.848519027,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Reference,Not Applicable,REF,REF 8,44.22579534,-68.31660183,WGS84,554491.3352,4897126.102,NAD83,19,2.031908989,0.210908994,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S1,S1 bolt 01,44.22527293,-68.31888532,WGS84,554491.3352,4897126.102,NAD83,19,2.713620901,0.892620981,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S1,S1 bolt 02,44.22527084,-68.31888421,WGS84,554491.3352,4897126.102,NAD83,19,2.677301884,0.856302023,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S1,S1 label,44.22527339,-68.31888505,WGS84,554491.3352,4897126.102,NAD83,19,2.700139046,0.879139006,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S2,S2 bolt 01,44.22531104,-68.31894397,WGS84,554491.3352,4897126.102,NAD83,19,2.360239029,0.539238989,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S2,S2 bolt 02,44.22530911,-68.31894243,WGS84,554491.3352,4897126.102,NAD83,19,2.328355074,0.507354975,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S2,S2 label,44.22531158,-68.31894382,WGS84,554491.3352,4897126.102,NAD83,19,2.344232082,0.523231983,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S3,S3 bolt 01,44.22533028,-68.31897352,WGS84,554491.3352,4897126.102,NAD83,19,2.431225061,0.610225022,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S3,S3 bolt 02,44.22532798,-68.31897379,WGS84,554491.3352,4897126.102,NAD83,19,2.412369013,0.591368973,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S3,S3 label,44.22533052,-68.3189741,WGS84,554491.3352,4897126.102,NAD83,19,2.411447048,0.590447009,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S4,S4 bolt 01,44.22533517,-68.31903731,WGS84,554491.3352,4897126.102,NAD83,19,2.756278992,0.935279012,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S4,S4 bolt 02,44.22533376,-68.31903497,WGS84,554491.3352,4897126.102,NAD83,19,2.734471083,0.913470984,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S4,S4 label,44.22533535,-68.31903808,WGS84,554491.3352,4897126.102,NAD83,19,2.741694927,0.920695007,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S5,S5 bolt 01,44.22533344,-68.31905228,WGS84,554491.3352,4897126.102,NAD83,19,2.591037989,0.770038009,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S5,S5 bolt 02,44.22533177,-68.31905039,WGS84,554491.3352,4897126.102,NAD83,19,2.588196039,0.767196,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Recruitment Plot,Barnacle,S5,S5 label,44.2253341,-68.31905235,WGS84,554491.3352,4897126.102,NAD83,19,2.568489075,0.747488976,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Benchmark,Not Applicable,BM,Ship Harbor BM,44.22532614,-68.31775067,WGS84,554491.3352,4897126.102,NAD83,19,4.717697144,2.896697044,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 01,44.22649797,-68.31667363,WGS84,554491.3352,4897126.102,NAD83,19,3.898505926,2.077506065,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 02,44.22647929,-68.31662287,WGS84,554491.3352,4897126.102,NAD83,19,3.347879887,1.526880026,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 03,44.22647581,-68.31660801,WGS84,554491.3352,4897126.102,NAD83,19,2.594418049,0.773418009,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 04,44.22647423,-68.31660116,WGS84,554491.3352,4897126.102,NAD83,19,3.224685907,1.403686047,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 05,44.22646344,-68.31657073,WGS84,554491.3352,4897126.102,NAD83,19,2.541332006,0.720332026,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 06,44.2264482,-68.31653276,WGS84,554491.3352,4897126.102,NAD83,19,2.192663908,0.371663988,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 07,44.22644323,-68.31651895,WGS84,554491.3352,4897126.102,NAD83,19,3.10494709,1.283946991,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 08,44.22642598,-68.3164722,WGS84,554491.3352,4897126.102,NAD83,19,2.268889904,0.447890013,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 09,44.22642196,-68.31646101,WGS84,554491.3352,4897126.102,NAD83,19,2.446094036,0.625093997,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 10,44.2264137,-68.31643778,WGS84,554491.3352,4897126.102,NAD83,19,2.233985901,0.41298601,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 11,44.22641064,-68.31642995,WGS84,554491.3352,4897126.102,NAD83,19,2.541346073,0.720345974,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 12,44.2263994,-68.31640061,WGS84,554491.3352,4897126.102,NAD83,19,1.997127056,0.176127002,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 13,44.22639182,-68.3163814,WGS84,554491.3352,4897126.102,NAD83,19,2.001167059,0.180167004,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 14,44.22637392,-68.31633652,WGS84,554491.3352,4897126.102,NAD83,19,1.636307001,-0.184692994,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 15,44.22635114,-68.31628084,WGS84,554491.3352,4897126.102,NAD83,19,1.259660006,-0.561339974,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,SHIHAR,Ship Harbor,Point Intercept Transect,All,T1,T1 bolt 16,44.22634315,-68.31626084,WGS84,554491.3352,4897126.102,NAD83,19,1.558048964,-0.262950987,,FALSE
